Results Table 1
,Specimen label,Thickness,Width,Length,Rate 1
,,(mm),(mm),(mm),(mm/min)
"1","PMMA_rt_.1","3.07","13.21","89.18","2.54"
"2","PMMA_rt_1","3.20","13.16","92.38","25.40"
"3","PMMA_50_.1","3.25","12.57","90.65","2.54"
"4","PMMA_50_1","3.20","13.03","91.26","25.40"

Results Table 2


1,Time,Displacement,Force
,(s),(mm),(kN)
"","89.8800","3.7999","2.9284"
"","89.9000","3.8008","2.9286"
"","89.9200","3.8016","2.9291"
"","89.9400","3.8026","2.9299"
"","89.9600","3.8035","2.9301"
"","89.9800","3.8043","2.9304"
"","90.0000","3.8051","2.9301"
"","90.0200","3.8059","2.9303"
"","90.0400","3.8067","2.9304"
"","90.0600","3.8075","2.9308"
"","90.0800","3.8084","2.9309"
"","90.1000","3.8092","2.9314"
"","90.1200","3.8101","2.9315"
"","90.1400","3.8110","2.9320"
"","90.1600","3.8120","2.9322"
"","90.1800","3.8128","2.9325"
"","90.2000","3.8136","2.9324"
"","90.2200","3.8143","2.9325"
"","90.2400","3.8150","2.9327"
"","90.2600","3.8158","2.9330"
"","90.2800","3.8167","2.9332"
"","90.3000","3.8176","2.9335"
"","90.3200","3.8185","2.9338"
"","90.3400","3.8195","2.9343"
"","90.3600","3.8205","2.9348"
"","90.3800","3.8214","2.9351"
"","90.4000","3.8222","2.9353"
"","90.4200","3.8229","2.9354"
"","90.4400","3.8236","2.9354"
"","90.4600","3.8243","2.9351"
"","90.4800","3.8251","2.9355"
"","90.5000","3.8260","2.9358"
"","90.5200","3.8269","2.9364"
"","90.5400","3.8279","2.9368"
"","90.5600","3.8289","2.9374"
"","90.5800","3.8298","2.9373"
"","90.6000","3.8306","2.9376"
"","90.6200","3.8312","2.9374"
"","90.6400","3.8319","2.9375"
"","90.6600","3.8326","2.9376"
"","90.6800","3.8335","2.9379"
"","90.7000","3.8344","2.9381"
"","90.7200","3.8354","2.9385"
"","90.7400","3.8365","2.9391"
"","90.7600","3.8376","2.9398"
"","90.7800","3.8385","2.9399"
"","90.8000","3.8393","2.9402"
"","90.8200","3.8400","2.9401"
"","90.8400","3.8406","2.9401"
"","90.8600","3.8414","2.9402"
"","90.8800","3.8422","2.9403"
"","90.9000","3.8431","2.9405"
"","90.9200","3.8442","2.9410"
"","90.9400","3.8452","2.9418"
"","90.9600","3.8462","2.9422"
"","90.9800","3.8470","2.9426"
"","91.0000","3.8477","2.9424"
"","91.0200","3.8482","2.9423"
"","91.0400","3.8489","2.9421"
"","91.0600","3.8496","2.9422"
"","91.0800","3.8504","2.9425"
"","91.1000","3.8514","2.9431"
"","91.1200","3.8526","2.9436"
"","91.1400","3.8538","2.9443"
"","91.1600","3.8548","2.9446"
"","91.1800","3.8557","2.9450"
"","91.2000","3.8564","2.9449"
"","91.2200","3.8569","2.9450"
"","91.2400","3.8575","2.9448"
"","91.2600","3.8582","2.9449"
"","91.2800","3.8591","2.9450"
"","91.3000","3.8600","2.9455"
"","91.3200","3.8611","2.9457"
"","91.3400","3.8622","2.9464"
"","91.3600","3.8632","2.9467"
"","91.3800","3.8640","2.9467"
"","91.4000","3.8646","2.9466"
"","91.4200","3.8652","2.9464"
"","91.4400","3.8658","2.9463"
"","91.4600","3.8666","2.9467"
"","91.4800","3.8674","2.9472"
"","91.5000","3.8684","2.9477"
"","91.5200","3.8695","2.9482"
"","91.5400","3.8705","2.9486"
"","91.5600","3.8715","2.9489"
"","91.5800","3.8722","2.9489"
"","91.6000","3.8729","2.9491"
"","91.6200","3.8734","2.9489"
"","91.6400","3.8741","2.9488"
"","91.6600","3.8748","2.9488"
"","91.6800","3.8758","2.9494"
"","91.7000","3.8768","2.9499"
"","91.7200","3.8780","2.9505"
"","91.7400","3.8791","2.9509"
"","91.7600","3.8800","2.9513"
"","91.7800","3.8808","2.9513"
"","91.8000","3.8814","2.9513"
"","91.8200","3.8820","2.9512"
"","91.8400","3.8826","2.9513"
"","91.8600","3.8834","2.9512"
"","91.8800","3.8843","2.9516"
"","91.9000","3.8854","2.9521"
"","91.9200","3.8865","2.9529"
"","91.9400","3.8877","2.9534"
"","91.9600","3.8888","2.9539"
"","91.9800","3.8896","2.9540"
"","92.0000","3.8902","2.9540"
"","92.0200","3.8908","2.9538"
"","92.0400","3.8914","2.9537"
"","92.0600","3.8921","2.9539"
"","92.0800","3.8930","2.9542"
"","92.1000","3.8940","2.9548"
"","92.1200","3.8950","2.9552"
"","92.1400","3.8960","2.9556"
"","92.1600","3.8969","2.9556"
"","92.1800","3.8977","2.9557"
"","92.2000","3.8983","2.9555"
"","92.2200","3.8989","2.9555"
"","92.2400","3.8996","2.9556"
"","92.2600","3.9004","2.9559"
"","92.2800","3.9013","2.9561"
"","92.3000","3.9024","2.9567"
"","92.3200","3.9035","2.9572"
"","92.3400","3.9045","2.9581"
"","92.3600","3.9054","2.9581"
"","92.3800","3.9061","2.9582"
"","92.4000","3.9067","2.9580"
"","92.4200","3.9073","2.9579"
"","92.4400","3.9080","2.9577"
"","92.4600","3.9088","2.9581"
"","92.4800","3.9097","2.9582"
"","92.5000","3.9108","2.9588"
"","92.5200","3.9118","2.9593"
"","92.5400","3.9128","2.9598"
"","92.5600","3.9137","2.9600"
"","92.5800","3.9145","2.9601"
"","92.6000","3.9153","2.9601"
"","92.6200","3.9159","2.9601"
"","92.6400","3.9166","2.9604"
"","92.6600","3.9174","2.9607"
"","92.6800","3.9183","2.9610"
"","92.7000","3.9192","2.9610"
"","92.7200","3.9201","2.9612"
"","92.7400","3.9211","2.9616"
"","92.7600","3.9220","2.9621"
"","92.7800","3.9228","2.9621"
"","92.8000","3.9236","2.9624"
"","92.8200","3.9243","2.9625"
"","92.8400","3.9250","2.9627"
"","92.8600","3.9259","2.9628"
"","92.8800","3.9267","2.9633"
"","92.9000","3.9277","2.9635"
"","92.9200","3.9287","2.9639"
"","92.9400","3.9296","2.9640"
"","92.9600","3.9305","2.9646"
"","92.9800","3.9314","2.9646"
"","93.0000","3.9322","2.9648"
"","93.0200","3.9329","2.9646"
"","93.0400","3.9337","2.9649"
"","93.0600","3.9346","2.9650"
"","93.0800","3.9354","2.9656"
"","93.1000","3.9364","2.9658"
"","93.1200","3.9373","2.9663"
"","93.1400","3.9382","2.9665"
"","93.1600","3.9392","2.9668"
"","93.1800","3.9400","2.9669"
"","93.2000","3.9408","2.9671"
"","93.2200","3.9415","2.9672"
"","93.2400","3.9423","2.9672"
"","93.2600","3.9430","2.9674"
"","93.2800","3.9438","2.9676"
"","93.3000","3.9447","2.9677"
"","93.3200","3.9456","2.9680"
"","93.3400","3.9465","2.9685"
"","93.3600","3.9475","2.9687"
"","93.3800","3.9484","2.9691"
"","93.4000","3.9493","2.9692"
"","93.4200","3.9502","2.9695"
"","93.4400","3.9510","2.9694"
"","93.4600","3.9517","2.9697"
"","93.4800","3.9524","2.9698"
"","93.5000","3.9532","2.9700"
"","93.5200","3.9540","2.9701"
"","93.5400","3.9549","2.9704"
"","93.5600","3.9559","2.9706"
"","93.5800","3.9568","2.9713"
"","93.6000","3.9578","2.9714"
"","93.6200","3.9586","2.9715"
"","93.6400","3.9593","2.9716"
"","93.6600","3.9600","2.9716"
"","93.6800","3.9608","2.9717"
"","93.7000","3.9616","2.9718"
"","93.7200","3.9624","2.9720"
"","93.7400","3.9633","2.9723"
"","93.7600","3.9643","2.9728"
"","93.7800","3.9653","2.9733"
"","93.8000","3.9662","2.9735"
"","93.8200","3.9670","2.9736"
"","93.8400","3.9677","2.9735"
"","93.8600","3.9684","2.9733"
"","93.8800","3.9691","2.9735"
"","93.9000","3.9698","2.9736"
"","93.9200","3.9707","2.9741"
"","93.9400","3.9716","2.9744"
"","93.9600","3.9726","2.9751"
"","93.9800","3.9737","2.9751"
"","94.0000","3.9746","2.9756"
"","94.0200","3.9754","2.9756"
"","94.0400","3.9761","2.9757"
"","94.0600","3.9767","2.9756"
"","94.0800","3.9774","2.9758"
"","94.1000","3.9782","2.9756"
"","94.1200","3.9791","2.9761"
"","94.1400","3.9801","2.9764"
"","94.1600","3.9812","2.9770"
"","94.1800","3.9823","2.9776"
"","94.2000","3.9834","2.9783"
"","94.2200","3.9843","2.9784"
"","94.2400","3.9850","2.9783"
"","94.2600","3.9856","2.9781"
"","94.2800","3.9863","2.9780"
"","94.3000","3.9870","2.9781"
"","94.3200","3.9878","2.9782"
"","94.3400","3.9887","2.9785"
"","94.3600","3.9898","2.9791"
"","94.3800","3.9908","2.9795"
"","94.4000","3.9918","2.9797"
"","94.4200","3.9925","2.9800"
"","94.4400","3.9931","2.9798"
"","94.4600","3.9937","2.9797"
"","94.4800","3.9944","2.9795"
"","94.5000","3.9952","2.9799"
"","94.5200","3.9961","2.9803"
"","94.5400","3.9971","2.9810"
"","94.5600","3.9982","2.9814"
"","94.5800","3.9993","2.9818"
"","94.6000","4.0003","2.9820"
"","94.6200","4.0010","2.9822"
"","94.6400","4.0017","2.9819"
"","94.6600","4.0023","2.9819"
"","94.6800","4.0029","2.9819"
"","94.7000","4.0037","2.9821"
"","94.7200","4.0045","2.9821"
"","94.7400","4.0056","2.9829"
"","94.7600","4.0067","2.9834"
"","94.7800","4.0078","2.9840"
"","94.8000","4.0087","2.9841"
"","94.8200","4.0095","2.9843"
"","94.8400","4.0101","2.9841"
"","94.8600","4.0106","2.9840"
"","94.8800","4.0113","2.9841"
"","94.9000","4.0120","2.9843"
"","94.9200","4.0129","2.9845"
"","94.9400","4.0140","2.9851"
"","94.9600","4.0151","2.9854"
"","94.9800","4.0161","2.9859"
"","95.0000","4.0171","2.9862"
"","95.0200","4.0178","2.9862"
"","95.0400","4.0185","2.9862"
"","95.0600","4.0191","2.9863"
"","95.0800","4.0197","2.9864"
"","95.1000","4.0205","2.9863"
"","95.1200","4.0214","2.9865"
"","95.1400","4.0224","2.9868"
"","95.1600","4.0235","2.9874"
"","95.1800","4.0246","2.9877"
"","95.2000","4.0255","2.9882"
"","95.2200","4.0263","2.9881"
"","95.2400","4.0269","2.9882"
"","95.2600","4.0276","2.9880"
"","95.2800","4.0283","2.9881"
"","95.3000","4.0291","2.9883"
"","95.3200","4.0301","2.9887"
"","95.3400","4.0312","2.9892"
"","95.3600","4.0323","2.9900"
"","95.3800","4.0334","2.9903"
"","95.4000","4.0343","2.9905"
"","95.4200","4.0350","2.9903"
"","95.4400","4.0356","2.9901"
"","95.4600","4.0362","2.9900"
"","95.4800","4.0369","2.9901"
"","95.5000","4.0376","2.9902"
"","95.5200","4.0386","2.9908"
"","95.5400","4.0396","2.9914"
"","95.5600","4.0407","2.9919"
"","95.5800","4.0417","2.9921"
"","95.6000","4.0426","2.9922"
"","95.6200","4.0433","2.9923"
"","95.6400","4.0440","2.9923"
"","95.6600","4.0446","2.9923"
"","95.6800","4.0453","2.9923"
"","95.7000","4.0461","2.9926"
"","95.7200","4.0471","2.9927"
"","95.7400","4.0482","2.9933"
"","95.7600","4.0492","2.9937"
"","95.7800","4.0502","2.9944"
"","95.8000","4.0511","2.9944"
"","95.8200","4.0519","2.9946"
"","95.8400","4.0525","2.9943"
"","95.8600","4.0532","2.9944"
"","95.8800","4.0539","2.9942"
"","95.9000","4.0547","2.9945"
"","95.9200","4.0557","2.9947"
"","95.9400","4.0566","2.9953"
"","95.9600","4.0576","2.9954"
"","95.9800","4.0585","2.9958"
"","96.0000","4.0593","2.9960"
"","96.0200","4.0600","2.9962"
"","96.0400","4.0607","2.9960"
"","96.0600","4.0614","2.9959"
"","96.0800","4.0621","2.9959"
"","96.1000","4.0630","2.9964"
"","96.1200","4.0639","2.9967"
"","96.1400","4.0649","2.9971"
"","96.1600","4.0659","2.9975"
"","96.1800","4.0668","2.9977"
"","96.2000","4.0677","2.9979"
"","96.2200","4.0685","2.9980"
"","96.2400","4.0692","2.9980"
"","96.2600","4.0699","2.9978"
"","96.2800","4.0706","2.9981"
"","96.3000","4.0715","2.9982"
"","96.3200","4.0724","2.9986"
"","96.3400","4.0733","2.9988"
"","96.3600","4.0743","2.9994"
"","96.3800","4.0752","2.9995"
"","96.4000","4.0761","3.0000"
"","96.4200","4.0770","3.0001"
"","96.4400","4.0779","3.0005"
"","96.4600","4.0787","3.0003"
"","96.4800","4.0794","3.0004"
"","96.5000","4.0803","3.0004"
"","96.5200","4.0811","3.0008"
"","96.5400","4.0820","3.0010"
"","96.5600","4.0829","3.0014"
"","96.5800","4.0838","3.0017"
"","96.6000","4.0847","3.0021"
"","96.6200","4.0855","3.0020"
"","96.6400","4.0863","3.0022"
"","96.6600","4.0871","3.0022"
"","96.6800","4.0879","3.0024"
"","96.7000","4.0886","3.0024"
"","96.7200","4.0894","3.0026"
"","96.7400","4.0903","3.0029"
"","96.7600","4.0912","3.0031"
"","96.7800","4.0921","3.0034"
"","96.8000","4.0930","3.0038"
"","96.8200","4.0940","3.0041"
"","96.8400","4.0948","3.0042"
"","96.8600","4.0956","3.0044"
"","96.8800","4.0964","3.0046"
"","96.9000","4.0972","3.0048"
"","96.9200","4.0980","3.0048"
"","96.9400","4.0988","3.0050"
"","96.9600","4.0997","3.0051"
"","96.9800","4.1006","3.0056"
"","97.0000","4.1015","3.0058"
"","97.0200","4.1025","3.0061"
"","97.0400","4.1033","3.0063"
"","97.0600","4.1041","3.0065"
"","97.0800","4.1048","3.0063"
"","97.1000","4.1055","3.0066"
"","97.1200","4.1063","3.0066"
"","97.1400","4.1071","3.0069"
"","97.1600","4.1080","3.0067"
"","97.1800","4.1089","3.0071"
"","97.2000","4.1099","3.0074"
"","97.2200","4.1109","3.0081"
"","97.2400","4.1118","3.0083"
"","97.2600","4.1125","3.0084"
"","97.2800","4.1132","3.0082"
"","97.3000","4.1139","3.0082"
"","97.3200","4.1146","3.0082"
"","97.3400","4.1154","3.0085"
"","97.3600","4.1163","3.0087"
"","97.3800","4.1173","3.0090"
"","97.4000","4.1183","3.0094"
"","97.4200","4.1194","3.0099"
"","97.4400","4.1203","3.0102"
"","97.4600","4.1211","3.0102"
"","97.4800","4.1217","3.0103"
"","97.5000","4.1224","3.0101"
"","97.5200","4.1231","3.0102"
"","97.5400","4.1239","3.0101"
"","97.5600","4.1248","3.0106"
"","97.5800","4.1258","3.0110"
"","97.6000","4.1270","3.0115"
"","97.6200","4.1280","3.0118"
"","97.6400","4.1289","3.0121"
"","97.6600","4.1297","3.0122"
"","97.6800","4.1303","3.0123"
"","97.7000","4.1310","3.0122"
"","97.7200","4.1317","3.0125"
"","97.7400","4.1325","3.0125"
"","97.7600","4.1335","3.0129"
"","97.7800","4.1345","3.0130"
"","97.8000","4.1356","3.0135"
"","97.8200","4.1366","3.0140"
"","97.8400","4.1374","3.0141"
"","97.8600","4.1381","3.0140"
"","97.8800","4.1387","3.0139"
"","97.9000","4.1393","3.0137"
"","97.9200","4.1401","3.0138"
"","97.9400","4.1409","3.0141"
"","97.9600","4.1419","3.0146"
"","97.9800","4.1430","3.0151"
"","98.0000","4.1442","3.0157"
"","98.0200","4.1452","3.0162"
"","98.0400","4.1461","3.0161"
"","98.0600","4.1468","3.0160"
"","98.0800","4.1474","3.0159"
"","98.1000","4.1480","3.0159"
"","98.1200","4.1487","3.0159"
"","98.1400","4.1495","3.0162"
"","98.1600","4.1505","3.0163"
"","98.1800","4.1515","3.0169"
"","98.2000","4.1526","3.0174"
"","98.2200","4.1536","3.0177"
"","98.2400","4.1543","3.0175"
"","98.2600","4.1549","3.0175"
"","98.2800","4.1555","3.0172"
"","98.3000","4.1561","3.0172"
"","98.3200","4.1568","3.0172"
"","98.3400","4.1577","3.0176"
"","98.3600","4.1587","3.0179"
"","98.3800","4.1598","3.0186"
"","98.4000","4.1609","3.0191"
"","98.4200","4.1619","3.0195"
"","98.4400","4.1627","3.0196"
"","98.4600","4.1633","3.0195"
"","98.4800","4.1639","3.0193"
"","98.5000","4.1645","3.0192"
"","98.5200","4.1653","3.0193"
"","98.5400","4.1661","3.0194"
"","98.5600","4.1671","3.0198"
"","98.5800","4.1682","3.0203"
"","98.6000","4.1693","3.0208"
"","98.6200","4.1703","3.0211"
"","98.6400","4.1712","3.0213"
"","98.6600","4.1719","3.0210"
"","98.6800","4.1725","3.0212"
"","98.7000","4.1731","3.0212"
"","98.7200","4.1739","3.0215"
"","98.7400","4.1748","3.0215"
"","98.7600","4.1758","3.0220"
"","98.7800","4.1770","3.0222"
"","98.8000","4.1781","3.0231"
"","98.8200","4.1791","3.0234"
"","98.8400","4.1798","3.0236"
"","98.8600","4.1805","3.0234"
"","98.8800","4.1810","3.0233"
"","98.9000","4.1817","3.0229"
"","98.9200","4.1824","3.0231"
"","98.9400","4.1833","3.0233"
"","98.9600","4.1843","3.0239"
"","98.9800","4.1853","3.0244"
"","99.0000","4.1864","3.0247"
"","99.0200","4.1873","3.0250"
"","99.0400","4.1881","3.0250"
"","99.0600","4.1887","3.0248"
"","99.0800","4.1894","3.0249"
"","99.1000","4.1901","3.0248"
"","99.1200","4.1909","3.0249"
"","99.1400","4.1918","3.0254"
"","99.1600","4.1928","3.0255"
"","99.1800","4.1938","3.0261"
"","99.2000","4.1949","3.0264"
"","99.2200","4.1958","3.0269"
"","99.2400","4.1965","3.0267"
"","99.2600","4.1972","3.0267"
"","99.2800","4.1978","3.0265"
"","99.3000","4.1985","3.0268"
"","99.3200","4.1993","3.0267"
"","99.3400","4.2003","3.0272"
"","99.3600","4.2013","3.0275"
"","99.3800","4.2023","3.0280"
"","99.4000","4.2032","3.0283"
"","99.4200","4.2041","3.0286"
"","99.4400","4.2048","3.0285"
"","99.4600","4.2055","3.0284"
"","99.4800","4.2062","3.0284"
"","99.5000","4.2069","3.0285"
"","99.5200","4.2077","3.0285"
"","99.5400","4.2086","3.0289"
"","99.5600","4.2096","3.0293"
"","99.5800","4.2106","3.0296"
"","99.6000","4.2115","3.0299"
"","99.6200","4.2124","3.0298"
"","99.6400","4.2132","3.0300"
"","99.6600","4.2140","3.0302"
"","99.6800","4.2148","3.0304"
"","99.7000","4.2155","3.0304"
"","99.7200","4.2163","3.0307"
"","99.7400","4.2172","3.0309"
"","99.7600","4.2181","3.0312"
"","99.7800","4.2191","3.0312"
"","99.8000","4.2200","3.0316"
"","99.8200","4.2209","3.0319"
"","99.8400","4.2218","3.0322"
"","99.8600","4.2226","3.0324"
"","99.8800","4.2234","3.0325"
"","99.9000","4.2242","3.0323"
"","99.9200","4.2251","3.0326"
"","99.9400","4.2259","3.0327"
"","99.9600","4.2268","3.0330"
"","99.9800","4.2277","3.0333"
"","100.0000","4.2286","3.0335"
"","100.0200","4.2294","3.0336"
"","100.0400","4.2303","3.0338"
"","100.0600","4.2311","3.0340"
"","100.0800","4.2319","3.0339"
"","100.1000","4.2326","3.0341"
"","100.1200","4.2334","3.0341"
"","100.1400","4.2343","3.0344"
"","100.1600","4.2351","3.0344"
"","100.1800","4.2360","3.0347"
"","100.2000","4.2369","3.0351"
"","100.2200","4.2378","3.0355"
"","100.2400","4.2388","3.0356"
"","100.2600","4.2398","3.0360"
"","100.2800","4.2406","3.0361"
"","100.3000","4.2414","3.0362"
"","100.3200","4.2422","3.0360"
"","100.3400","4.2429","3.0362"
"","100.3600","4.2437","3.0362"
"","100.3800","4.2445","3.0366"
"","100.4000","4.2454","3.0367"
"","100.4200","4.2463","3.0370"
"","100.4400","4.2473","3.0371"
"","100.4600","4.2483","3.0375"
"","100.4800","4.2491","3.0377"
"","100.5000","4.2499","3.0378"
"","100.5200","4.2506","3.0378"
"","100.5400","4.2513","3.0378"
"","100.5600","4.2520","3.0378"
"","100.5800","4.2528","3.0378"
"","100.6000","4.2536","3.0380"
"","100.6200","4.2546","3.0383"
"","100.6400","4.2556","3.0388"
"","100.6600","4.2565","3.0393"
"","100.6800","4.2574","3.0396"
"","100.7000","4.2582","3.0395"
"","100.7200","4.2589","3.0396"
"","100.7400","4.2595","3.0394"
"","100.7600","4.2603","3.0397"
"","100.7800","4.2611","3.0397"
"","100.8000","4.2620","3.0400"
"","100.8200","4.2630","3.0401"
"","100.8400","4.2640","3.0407"
"","100.8600","4.2650","3.0410"
"","100.8800","4.2659","3.0410"
"","100.9000","4.2666","3.0409"
"","100.9200","4.2673","3.0412"
"","100.9400","4.2680","3.0411"
"","100.9600","4.2687","3.0412"
"","100.9800","4.2696","3.0411"
"","101.0000","4.2705","3.0414"
"","101.0200","4.2716","3.0418"
"","101.0400","4.2727","3.0423"
"","101.0600","4.2738","3.0429"
"","101.0800","4.2747","3.0431"
"","101.1000","4.2754","3.0434"
"","101.1200","4.2760","3.0431"
"","101.1400","4.2766","3.0429"
"","101.1600","4.2773","3.0427"
"","101.1800","4.2781","3.0429"
"","101.2000","4.2790","3.0431"
"","101.2200","4.2800","3.0438"
"","101.2400","4.2811","3.0441"
"","101.2600","4.2822","3.0447"
"","101.2800","4.2830","3.0448"
"","101.3000","4.2837","3.0448"
"","101.3200","4.2843","3.0443"
"","101.3400","4.2849","3.0444"
"","101.3600","4.2857","3.0444"
"","101.3800","4.2865","3.0447"
"","101.4000","4.2875","3.0449"
"","101.4200","4.2886","3.0454"
"","101.4400","4.2897","3.0458"
"","101.4600","4.2907","3.0463"
"","101.4800","4.2915","3.0462"
"","101.5000","4.2921","3.0460"
"","101.5200","4.2927","3.0459"
"","101.5400","4.2934","3.0459"
"","101.5600","4.2941","3.0460"
"","101.5800","4.2950","3.0462"
"","101.6000","4.2960","3.0467"
"","101.6200","4.2971","3.0470"
"","101.6400","4.2981","3.0475"
"","101.6600","4.2990","3.0477"
"","101.6800","4.2997","3.0478"
"","101.7000","4.3003","3.0476"
"","101.7200","4.3009","3.0476"
"","101.7400","4.3016","3.0475"
"","101.7600","4.3024","3.0476"
"","101.7800","4.3032","3.0476"
"","101.8000","4.3042","3.0482"
"","101.8200","4.3054","3.0485"
"","101.8400","4.3065","3.0492"
"","101.8600","4.3075","3.0495"
"","101.8800","4.3083","3.0499"
"","101.9000","4.3090","3.0496"
"","101.9200","4.3096","3.0494"
"","101.9400","4.3102","3.0491"
"","101.9600","4.3110","3.0495"
"","101.9800","4.3119","3.0498"
"","102.0000","4.3128","3.0500"
"","102.0200","4.3139","3.0503"
"","102.0400","4.3149","3.0507"
"","102.0600","4.3159","3.0508"
"","102.0800","4.3166","3.0510"
"","102.1000","4.3173","3.0510"
"","102.1200","4.3179","3.0508"
"","102.1400","4.3186","3.0509"
"","102.1600","4.3195","3.0511"
"","102.1800","4.3205","3.0514"
"","102.2000","4.3215","3.0515"
"","102.2200","4.3226","3.0522"
"","102.2400","4.3236","3.0525"
"","102.2600","4.3245","3.0528"
"","102.2800","4.3252","3.0526"
"","102.3000","4.3259","3.0528"
"","102.3200","4.3265","3.0524"
"","102.3400","4.3272","3.0527"
"","102.3600","4.3280","3.0527"
"","102.3800","4.3290","3.0529"
"","102.4000","4.3301","3.0535"
"","102.4200","4.3311","3.0541"
"","102.4400","4.3321","3.0542"
"","102.4600","4.3330","3.0545"
"","102.4800","4.3338","3.0544"
"","102.5000","4.3344","3.0544"
"","102.5200","4.3350","3.0543"
"","102.5400","4.3358","3.0543"
"","102.5600","4.3366","3.0545"
"","102.5800","4.3375","3.0548"
"","102.6000","4.3385","3.0551"
"","102.6200","4.3396","3.0556"
"","102.6400","4.3406","3.0560"
"","102.6600","4.3415","3.0560"
"","102.6800","4.3423","3.0560"
"","102.7000","4.3430","3.0559"
"","102.7200","4.3437","3.0561"
"","102.7400","4.3444","3.0561"
"","102.7600","4.3452","3.0563"
"","102.7800","4.3461","3.0563"
"","102.8000","4.3470","3.0566"
"","102.8200","4.3479","3.0567"
"","102.8400","4.3488","3.0572"
"","102.8600","4.3496","3.0574"
"","102.8800","4.3504","3.0575"
"","102.9000","4.3511","3.0573"
"","102.9200","4.3519","3.0574"
"","102.9400","4.3527","3.0574"
"","102.9600","4.3535","3.0579"
"","102.9800","4.3544","3.0580"
"","103.0000","4.3553","3.0583"
"","103.0200","4.3563","3.0585"
"","103.0400","4.3572","3.0587"
"","103.0600","4.3580","3.0590"
"","103.0800","4.3588","3.0590"
"","103.1000","4.3595","3.0589"
"","103.1200","4.3603","3.0588"
"","103.1400","4.3610","3.0590"
"","103.1600","4.3619","3.0590"
"","103.1800","4.3628","3.0594"
"","103.2000","4.3637","3.0595"
"","103.2200","4.3646","3.0599"
"","103.2400","4.3656","3.0600"
"","103.2600","4.3665","3.0603"
"","103.2800","4.3674","3.0605"
"","103.3000","4.3682","3.0608"
"","103.3200","4.3690","3.0609"
"","103.3400","4.3698","3.0612"
"","103.3600","4.3706","3.0611"
"","103.3800","4.3715","3.0617"
"","103.4000","4.3723","3.0616"
"","103.4200","4.3732","3.0618"
"","103.4400","4.3741","3.0619"
"","103.4600","4.3750","3.0622"
"","103.4800","4.3759","3.0624"
"","103.5000","4.3768","3.0627"
"","103.5200","4.3776","3.0626"
"","103.5400","4.3784","3.0627"
"","103.5600","4.3791","3.0627"
"","103.5800","4.3799","3.0629"
"","103.6000","4.3807","3.0630"
"","103.6200","4.3815","3.0632"
"","103.6400","4.3824","3.0634"
"","103.6600","4.3834","3.0636"
"","103.6800","4.3843","3.0641"
"","103.7000","4.3852","3.0641"
"","103.7200","4.3860","3.0643"
"","103.7400","4.3868","3.0644"
"","103.7600","4.3876","3.0645"
"","103.7800","4.3884","3.0644"
"","103.8000","4.3892","3.0647"
"","103.8200","4.3901","3.0648"
"","103.8400","4.3910","3.0650"
"","103.8600","4.3920","3.0651"
"","103.8800","4.3929","3.0656"
"","103.9000","4.3938","3.0657"
"","103.9200","4.3946","3.0658"
"","103.9400","4.3952","3.0655"
"","103.9600","4.3959","3.0656"
"","103.9800","4.3966","3.0655"
"","104.0000","4.3974","3.0659"
"","104.0200","4.3982","3.0661"
"","104.0400","4.3991","3.0663"
"","104.0600","4.4002","3.0664"
"","104.0800","4.4012","3.0668"
"","104.1000","4.4022","3.0672"
"","104.1200","4.4031","3.0675"
"","104.1400","4.4038","3.0670"
"","104.1600","4.4045","3.0669"
"","104.1800","4.4052","3.0670"
"","104.2000","4.4059","3.0671"
"","104.2200","4.4068","3.0674"
"","104.2400","4.4077","3.0675"
"","104.2600","4.4087","3.0680"
"","104.2800","4.4097","3.0684"
"","104.3000","4.4106","3.0686"
"","104.3200","4.4114","3.0685"
"","104.3400","4.4121","3.0685"
"","104.3600","4.4128","3.0686"
"","104.3800","4.4135","3.0687"
"","104.4000","4.4143","3.0688"
"","104.4200","4.4153","3.0691"
"","104.4400","4.4163","3.0693"
"","104.4600","4.4174","3.0700"
"","104.4800","4.4185","3.0703"
"","104.5000","4.4194","3.0706"
"","104.5200","4.4201","3.0704"
"","104.5400","4.4208","3.0704"
"","104.5600","4.4214","3.0702"
"","104.5800","4.4221","3.0703"
"","104.6000","4.4229","3.0704"
"","104.6200","4.4238","3.0705"
"","104.6400","4.4248","3.0708"
"","104.6600","4.4259","3.0713"
"","104.6800","4.4270","3.0717"
"","104.7000","4.4279","3.0719"
"","104.7200","4.4286","3.0718"
"","104.7400","4.4292","3.0716"
"","104.7600","4.4298","3.0716"
"","104.7800","4.4305","3.0717"
"","104.8000","4.4313","3.0719"
"","104.8200","4.4322","3.0721"
"","104.8400","4.4333","3.0724"
"","104.8600","4.4345","3.0729"
"","104.8800","4.4356","3.0734"
"","104.9000","4.4365","3.0735"
"","104.9200","4.4372","3.0736"
"","104.9400","4.4379","3.0733"
"","104.9600","4.4385","3.0732"
"","104.9800","4.4392","3.0730"
"","105.0000","4.4399","3.0733"
"","105.0200","4.4408","3.0735"
"","105.0400","4.4418","3.0739"
"","105.0600","4.4429","3.0742"
"","105.0800","4.4439","3.0747"
"","105.1000","4.4447","3.0747"
"","105.1200","4.4454","3.0749"
"","105.1400","4.4460","3.0745"
"","105.1600","4.4466","3.0746"
"","105.1800","4.4473","3.0745"
