Results Table 1
,Specimen label,Thickness,Width,Length,Rate 1
,,(mm),(mm),(mm),(mm/min)
"1","LDPE 1IN/MIN","3.33","13.26","95.25","25.40"
"2","LDPE 5IN/MIN","3.30","13.00","87.12","127.00"
"3","LDPE 20IN/MIN","3.30","13.00","90.42","508.00"

Results Table 2


1,Time,Displacement,Force
,(s),(mm),(kN)
"","210.7000","89.1705","0.4064"
"","210.7200","89.1792","0.4064"
"","210.7400","89.1875","0.4066"
"","210.7600","89.1957","0.4065"
"","210.7800","89.2041","0.4067"
"","210.8000","89.2126","0.4065"
"","210.8200","89.2210","0.4066"
"","210.8400","89.2292","0.4065"
"","210.8600","89.2375","0.4066"
"","210.8800","89.2459","0.4066"
"","210.9000","89.2546","0.4066"
"","210.9200","89.2635","0.4066"
"","210.9400","89.2723","0.4067"
"","210.9600","89.2808","0.4065"
"","210.9800","89.2890","0.4066"
"","211.0000","89.2974","0.4066"
"","211.0200","89.3058","0.4066"
"","211.0400","89.3143","0.4066"
"","211.0600","89.3226","0.4066"
"","211.0800","89.3308","0.4064"
"","211.1000","89.3391","0.4066"
"","211.1200","89.3477","0.4064"
"","211.1400","89.3565","0.4066"
"","211.1600","89.3654","0.4065"
"","211.1800","89.3739","0.4067"
"","211.2000","89.3821","0.4065"
"","211.2200","89.3903","0.4066"
"","211.2400","89.3987","0.4065"
"","211.2600","89.4071","0.4068"
"","211.2800","89.4155","0.4067"
"","211.3000","89.4239","0.4067"
"","211.3200","89.4322","0.4065"
"","211.3400","89.4407","0.4067"
"","211.3600","89.4495","0.4066"
"","211.3800","89.4584","0.4069"
"","211.4000","89.4671","0.4069"
"","211.4200","89.4754","0.4070"
"","211.4400","89.4835","0.4068"
"","211.4600","89.4918","0.4068"
"","211.4800","89.5002","0.4067"
"","211.5000","89.5087","0.4068"
"","211.5200","89.5170","0.4068"
"","211.5400","89.5254","0.4070"
"","211.5600","89.5338","0.4069"
"","211.5800","89.5425","0.4070"
"","211.6000","89.5514","0.4068"
"","211.6200","89.5602","0.4071"
"","211.6400","89.5686","0.4069"
"","211.6600","89.5769","0.4069"
"","211.6800","89.5852","0.4070"
"","211.7000","89.5936","0.4071"
"","211.7200","89.6021","0.4068"
"","211.7400","89.6105","0.4070"
"","211.7600","89.6187","0.4068"
"","211.7800","89.6270","0.4069"
"","211.8000","89.6355","0.4068"
"","211.8200","89.6443","0.4070"
"","211.8400","89.6533","0.4068"
"","211.8600","89.6619","0.4069"
"","211.8800","89.6702","0.4069"
"","211.9000","89.6784","0.4071"
"","211.9200","89.6867","0.4069"
"","211.9400","89.6951","0.4068"
"","211.9600","89.7035","0.4067"
"","211.9800","89.7119","0.4068"
"","212.0000","89.7202","0.4069"
"","212.0200","89.7286","0.4070"
"","212.0400","89.7372","0.4067"
"","212.0600","89.7461","0.4068"
"","212.0800","89.7548","0.4069"
"","212.1000","89.7632","0.4071"
"","212.1200","89.7714","0.4071"
"","212.1400","89.7796","0.4071"
"","212.1600","89.7881","0.4071"
"","212.1800","89.7966","0.4073"
"","212.2000","89.8051","0.4071"
"","212.2200","89.8134","0.4072"
"","212.2400","89.8217","0.4073"
"","212.2600","89.8303","0.4073"
"","212.2800","89.8391","0.4073"
"","212.3000","89.8479","0.4072"
"","212.3200","89.8564","0.4072"
"","212.3400","89.8647","0.4075"
"","212.3600","89.8730","0.4073"
"","212.3800","89.8815","0.4074"
"","212.4000","89.8900","0.4073"
"","212.4200","89.8984","0.4071"
"","212.4400","89.9067","0.4069"
"","212.4600","89.9150","0.4068"
"","212.4800","89.9233","0.4069"
"","212.5000","89.9320","0.4068"
"","212.5200","89.9408","0.4067"
"","212.5400","89.9495","0.4068"
"","212.5600","89.9580","0.4068"
"","212.5800","89.9662","0.4067"
"","212.6000","89.9745","0.4067"
"","212.6200","89.9830","0.4069"
"","212.6400","89.9915","0.4071"
"","212.6600","89.9998","0.4069"
"","212.6800","90.0080","0.4069"
"","212.7000","90.0163","0.4069"
"","212.7200","90.0248","0.4069"
"","212.7400","90.0337","0.4068"
"","212.7600","90.0425","0.4068"
"","212.7800","90.0511","0.4069"
"","212.8000","90.0594","0.4069"
"","212.8200","90.0677","0.4068"
"","212.8400","90.0761","0.4068"
"","212.8600","90.0845","0.4067"
"","212.8800","90.0929","0.4069"
"","212.9000","90.1012","0.4069"
"","212.9200","90.1095","0.4068"
"","212.9400","90.1180","0.4066"
"","212.9600","90.1268","0.4067"
"","212.9800","90.1357","0.4067"
"","213.0000","90.1443","0.4069"
"","213.0200","90.1527","0.4068"
"","213.0400","90.1609","0.4069"
"","213.0600","90.1693","0.4067"
"","213.0800","90.1778","0.4068"
"","213.1000","90.1863","0.4067"
"","213.1200","90.1947","0.4069"
"","213.1400","90.2029","0.4066"
"","213.1600","90.2112","0.4069"
"","213.1800","90.2198","0.4066"
"","213.2000","90.2287","0.4068"
"","213.2200","90.2376","0.4067"
"","213.2400","90.2461","0.4069"
"","213.2600","90.2543","0.4069"
"","213.2800","90.2625","0.4071"
"","213.3000","90.2709","0.4068"
"","213.3200","90.2794","0.4070"
"","213.3400","90.2878","0.4068"
"","213.3600","90.2960","0.4068"
"","213.3800","90.3043","0.4066"
"","213.4000","90.3128","0.4068"
"","213.4200","90.3216","0.4067"
"","213.4400","90.3305","0.4069"
"","213.4600","90.3392","0.4067"
"","213.4800","90.3475","0.4070"
"","213.5000","90.3557","0.4070"
"","213.5200","90.3639","0.4070"
"","213.5400","90.3722","0.4066"
"","213.5600","90.3806","0.4067"
"","213.5800","90.3889","0.4067"
"","213.6000","90.3973","0.4068"
"","213.6200","90.4058","0.4067"
"","213.6400","90.4146","0.4068"
"","213.6600","90.4236","0.4067"
"","213.6800","90.4323","0.4070"
"","213.7000","90.4408","0.4067"
"","213.7200","90.4490","0.4067"
"","213.7400","90.4573","0.4066"
"","213.7600","90.4658","0.4067"
"","213.7800","90.4743","0.4065"
"","213.8000","90.4826","0.4066"
"","213.8200","90.4909","0.4065"
"","213.8400","90.4992","0.4066"
"","213.8600","90.5077","0.4067"
"","213.8800","90.5164","0.4070"
"","213.9000","90.5252","0.4068"
"","213.9200","90.5337","0.4069"
"","213.9400","90.5420","0.4068"
"","213.9600","90.5502","0.4069"
"","213.9800","90.5586","0.4066"
"","214.0000","90.5671","0.4067"
"","214.0200","90.5755","0.4069"
"","214.0400","90.5838","0.4069"
"","214.0600","90.5921","0.4069"
"","214.0800","90.6005","0.4071"
"","214.1000","90.6092","0.4070"
"","214.1200","90.6181","0.4068"
"","214.1400","90.6269","0.4067"
"","214.1600","90.6354","0.4068"
"","214.1800","90.6436","0.4068"
"","214.2000","90.6519","0.4069"
"","214.2200","90.6603","0.4068"
"","214.2400","90.6687","0.4069"
"","214.2600","90.6770","0.4068"
"","214.2800","90.6853","0.4068"
"","214.3000","90.6937","0.4067"
"","214.3200","90.7023","0.4066"
"","214.3400","90.7112","0.4069"
"","214.3600","90.7200","0.4070"
"","214.3800","90.7286","0.4068"
"","214.4000","90.7369","0.4068"
"","214.4200","90.7451","0.4069"
"","214.4400","90.7534","0.4069"
"","214.4600","90.7619","0.4068"
"","214.4800","90.7704","0.4067"
"","214.5000","90.7787","0.4067"
"","214.5200","90.7870","0.4067"
"","214.5400","90.7955","0.4069"
"","214.5600","90.8042","0.4069"
"","214.5800","90.8131","0.4071"
"","214.6000","90.8218","0.4069"
"","214.6200","90.8302","0.4068"
"","214.6400","90.8384","0.4067"
"","214.6600","90.8467","0.4069"
"","214.6800","90.8551","0.4069"
"","214.7000","90.8635","0.4072"
"","214.7200","90.8719","0.4071"
"","214.7400","90.8801","0.4072"
"","214.7600","90.8885","0.4069"
"","214.7800","90.8972","0.4068"
"","214.8000","90.9061","0.4068"
"","214.8200","90.9149","0.4070"
"","214.8400","90.9233","0.4069"
"","214.8600","90.9315","0.4069"
"","214.8800","90.9397","0.4070"
"","214.9000","90.9482","0.4071"
"","214.9200","90.9567","0.4069"
"","214.9400","90.9651","0.4070"
"","214.9600","90.9734","0.4068"
"","214.9800","90.9817","0.4069"
"","215.0000","90.9901","0.4067"
"","215.0200","90.9988","0.4070"
"","215.0400","91.0077","0.4068"
"","215.0600","91.0163","0.4071"
"","215.0800","91.0247","0.4069"
"","215.1000","91.0330","0.4070"
"","215.1200","91.0414","0.4069"
"","215.1400","91.0499","0.4070"
"","215.1600","91.0584","0.4068"
"","215.1800","91.0667","0.4069"
"","215.2000","91.0749","0.4068"
"","215.2200","91.0833","0.4069"
"","215.2400","91.0919","0.4067"
"","215.2600","91.1008","0.4069"
"","215.2800","91.1095","0.4067"
"","215.3000","91.1178","0.4069"
"","215.3200","91.1260","0.4069"
"","215.3400","91.1344","0.4070"
"","215.3600","91.1428","0.4069"
"","215.3800","91.1513","0.4071"
"","215.4000","91.1597","0.4069"
"","215.4200","91.1679","0.4069"
"","215.4400","91.1762","0.4066"
"","215.4600","91.1847","0.4070"
"","215.4800","91.1935","0.4069"
"","215.5000","91.2024","0.4070"
"","215.5200","91.2110","0.4072"
"","215.5400","91.2194","0.4072"
"","215.5600","91.2277","0.4070"
"","215.5800","91.2361","0.4070"
"","215.6000","91.2446","0.4069"
"","215.6200","91.2530","0.4069"
"","215.6400","91.2613","0.4069"
"","215.6600","91.2695","0.4070"
"","215.6800","91.2778","0.4070"
"","215.7000","91.2865","0.4072"
"","215.7200","91.2954","0.4072"
"","215.7400","91.3041","0.4072"
"","215.7600","91.3126","0.4070"
"","215.7800","91.3209","0.4068"
"","215.8000","91.3293","0.4069"
"","215.8200","91.3378","0.4070"
"","215.8400","91.3463","0.4069"
"","215.8600","91.3547","0.4071"
"","215.8800","91.3629","0.4073"
"","215.9000","91.3712","0.4072"
"","215.9200","91.3797","0.4069"
"","215.9400","91.3886","0.4068"
"","215.9600","91.3974","0.4069"
"","215.9800","91.4059","0.4070"
"","216.0000","91.4141","0.4071"
"","216.0200","91.4224","0.4071"
"","216.0400","91.4308","0.4071"
"","216.0600","91.4394","0.4069"
"","216.0800","91.4477","0.4068"
"","216.1000","91.4559","0.4068"
"","216.1200","91.4641","0.4071"
"","216.1400","91.4725","0.4070"
"","216.1600","91.4813","0.4072"
"","216.1800","91.4903","0.4070"
"","216.2000","91.4991","0.4071"
"","216.2200","91.5075","0.4070"
"","216.2400","91.5157","0.4072"
"","216.2600","91.5240","0.4071"
"","216.2800","91.5324","0.4072"
"","216.3000","91.5408","0.4069"
"","216.3200","91.5492","0.4070"
"","216.3400","91.5574","0.4069"
"","216.3600","91.5657","0.4071"
"","216.3800","91.5744","0.4070"
"","216.4000","91.5833","0.4071"
"","216.4200","91.5922","0.4070"
"","216.4400","91.6009","0.4070"
"","216.4600","91.6092","0.4069"
"","216.4800","91.6175","0.4070"
"","216.5000","91.6258","0.4069"
"","216.5200","91.6342","0.4070"
"","216.5400","91.6425","0.4068"
"","216.5600","91.6507","0.4071"
"","216.5800","91.6590","0.4071"
"","216.6000","91.6675","0.4073"
"","216.6200","91.6763","0.4071"
"","216.6400","91.6851","0.4073"
"","216.6600","91.6938","0.4069"
"","216.6800","91.7022","0.4070"
"","216.7000","91.7104","0.4069"
"","216.7200","91.7187","0.4071"
"","216.7400","91.7270","0.4069"
"","216.7600","91.7353","0.4071"
"","216.7800","91.7436","0.4071"
"","216.8000","91.7518","0.4071"
"","216.8200","91.7603","0.4069"
"","216.8400","91.7690","0.4070"
"","216.8600","91.7780","0.4071"
"","216.8800","91.7868","0.4072"
"","216.9000","91.7952","0.4071"
"","216.9200","91.8034","0.4073"
"","216.9400","91.8116","0.4072"
"","216.9600","91.8200","0.4072"
"","216.9800","91.8285","0.4071"
"","217.0000","91.8371","0.4072"
"","217.0200","91.8455","0.4071"
"","217.0400","91.8539","0.4071"
"","217.0600","91.8624","0.4072"
"","217.0800","91.8711","0.4071"
"","217.1000","91.8798","0.4074"
"","217.1200","91.8884","0.4073"
"","217.1400","91.8967","0.4072"
"","217.1600","91.9050","0.4071"
"","217.1800","91.9134","0.4071"
"","217.2000","91.9219","0.4071"
"","217.2200","91.9303","0.4073"
"","217.2400","91.9387","0.4073"
"","217.2600","91.9470","0.4071"
"","217.2800","91.9554","0.4072"
"","217.3000","91.9640","0.4071"
"","217.3200","91.9729","0.4070"
"","217.3400","91.9817","0.4071"
"","217.3600","91.9901","0.4073"
"","217.3800","91.9983","0.4074"
"","217.4000","92.0065","0.4075"
"","217.4200","92.0149","0.4072"
"","217.4400","92.0234","0.4071"
"","217.4600","92.0318","0.4072"
"","217.4800","92.0401","0.4071"
"","217.5000","92.0485","0.4071"
"","217.5200","92.0570","0.4072"
"","217.5400","92.0658","0.4071"
"","217.5600","92.0746","0.4073"
"","217.5800","92.0831","0.4073"
"","217.6000","92.0914","0.4072"
"","217.6200","92.0997","0.4072"
"","217.6400","92.1081","0.4073"
"","217.6600","92.1167","0.4074"
"","217.6800","92.1251","0.4072"
"","217.7000","92.1334","0.4072"
"","217.7200","92.1417","0.4072"
"","217.7400","92.1501","0.4073"
"","217.7600","92.1587","0.4073"
"","217.7800","92.1676","0.4074"
"","217.8000","92.1763","0.4073"
"","217.8200","92.1849","0.4077"
"","217.8400","92.1932","0.4076"
"","217.8600","92.2016","0.4075"
"","217.8800","92.2101","0.4072"
"","217.9000","92.2185","0.4075"
"","217.9200","92.2268","0.4073"
"","217.9400","92.2350","0.4075"
"","217.9600","92.2432","0.4074"
"","217.9800","92.2517","0.4075"
"","218.0000","92.2605","0.4075"
"","218.0200","92.2693","0.4076"
"","218.0400","92.2779","0.4074"
"","218.0600","92.2862","0.4075"
"","218.0800","92.2944","0.4075"
"","218.1000","92.3028","0.4077"
"","218.1200","92.3113","0.4075"
"","218.1400","92.3197","0.4075"
"","218.1600","92.3280","0.4072"
"","218.1800","92.3363","0.4074"
"","218.2000","92.3447","0.4073"
"","218.2200","92.3533","0.4075"
"","218.2400","92.3621","0.4074"
"","218.2600","92.3709","0.4075"
"","218.2800","92.3793","0.4073"
"","218.3000","92.3876","0.4074"
"","218.3200","92.3959","0.4073"
"","218.3400","92.4043","0.4076"
"","218.3600","92.4128","0.4076"
"","218.3800","92.4211","0.4077"
"","218.4000","92.4294","0.4075"
"","218.4200","92.4378","0.4074"
"","218.4400","92.4465","0.4074"
"","218.4600","92.4553","0.4077"
"","218.4800","92.4641","0.4078"
"","218.5000","92.4726","0.4078"
"","218.5200","92.4809","0.4076"
"","218.5400","92.4892","0.4076"
"","218.5600","92.4977","0.4075"
"","218.5800","92.5062","0.4077"
"","218.6000","92.5146","0.4078"
"","218.6200","92.5228","0.4076"
"","218.6400","92.5310","0.4075"
"","218.6600","92.5394","0.4077"
"","218.6800","92.5482","0.4077"
"","218.7000","92.5571","0.4075"
"","218.7200","92.5658","0.4075"
"","218.7400","92.5742","0.4076"
"","218.7600","92.5824","0.4075"
"","218.7800","92.5907","0.4074"
"","218.8000","92.5992","0.4074"
"","218.8200","92.6076","0.4075"
"","218.8400","92.6159","0.4075"
"","218.8600","92.6241","0.4076"
"","218.8800","92.6325","0.4077"
"","218.9000","92.6412","0.4076"
"","218.9200","92.6500","0.4076"
"","218.9400","92.6588","0.4078"
"","218.9600","92.6673","0.4078"
"","218.9800","92.6756","0.4076"
"","219.0000","92.6839","0.4077"
"","219.0200","92.6924","0.4078"
"","219.0400","92.7008","0.4078"
"","219.0600","92.7092","0.4076"
"","219.0800","92.7175","0.4077"
"","219.1000","92.7258","0.4076"
"","219.1200","92.7344","0.4079"
"","219.1400","92.7433","0.4077"
"","219.1600","92.7521","0.4079"
"","219.1800","92.7608","0.4077"
"","219.2000","92.7691","0.4080"
"","219.2200","92.7774","0.4079"
"","219.2400","92.7857","0.4079"
"","219.2600","92.7942","0.4076"
"","219.2800","92.8026","0.4078"
"","219.3000","92.8108","0.4076"
"","219.3200","92.8190","0.4078"
"","219.3400","92.8274","0.4077"
"","219.3600","92.8360","0.4080"
"","219.3800","92.8449","0.4078"
"","219.4000","92.8536","0.4080"
"","219.4200","92.8620","0.4078"
"","219.4400","92.8703","0.4078"
"","219.4600","92.8785","0.4076"
"","219.4800","92.8869","0.4078"
"","219.5000","92.8954","0.4076"
"","219.5200","92.9038","0.4076"
"","219.5400","92.9121","0.4074"
"","219.5600","92.9205","0.4078"
"","219.5800","92.9290","0.4080"
"","219.6000","92.9377","0.4081"
"","219.6200","92.9466","0.4077"
"","219.6400","92.9551","0.4078"
"","219.6600","92.9635","0.4077"
"","219.6800","92.9718","0.4079"
"","219.7000","92.9802","0.4078"
"","219.7200","92.9887","0.4079"
"","219.7400","92.9971","0.4077"
"","219.7600","93.0054","0.4077"
"","219.7800","93.0137","0.4078"
"","219.8000","93.0222","0.4079"
"","219.8200","93.0309","0.4076"
"","219.8400","93.0397","0.4077"
"","219.8600","93.0485","0.4077"
"","219.8800","93.0568","0.4078"
"","219.9000","93.0650","0.4077"
"","219.9200","93.0733","0.4077"
"","219.9400","93.0818","0.4079"
"","219.9600","93.0903","0.4082"
"","219.9800","93.0986","0.4082"
"","220.0000","93.1067","0.4080"
"","220.0200","93.1151","0.4078"
"","220.0400","93.1237","0.4077"
"","220.0600","93.1326","0.4078"
"","220.0800","93.1415","0.4080"
"","220.1000","93.1501","0.4079"
"","220.1200","93.1583","0.4079"
"","220.1400","93.1665","0.4080"
"","220.1600","93.1749","0.4080"
"","220.1800","93.1834","0.4078"
"","220.2000","93.1918","0.4078"
"","220.2200","93.2001","0.4079"
"","220.2400","93.2085","0.4080"
"","220.2600","93.2169","0.4080"
"","220.2800","93.2257","0.4080"
"","220.3000","93.2345","0.4081"
"","220.3200","93.2431","0.4079"
"","220.3400","93.2514","0.4078"
"","220.3600","93.2596","0.4079"
"","220.3800","93.2680","0.4081"
"","220.4000","93.2765","0.4082"
"","220.4200","93.2850","0.4081"
"","220.4400","93.2934","0.4079"
"","220.4600","93.3017","0.4080"
"","220.4800","93.3101","0.4081"
"","220.5000","93.3187","0.4082"
"","220.5200","93.3276","0.4082"
"","220.5400","93.3363","0.4082"
"","220.5600","93.3448","0.4082"
"","220.5800","93.3531","0.4082"
"","220.6000","93.3614","0.4081"
"","220.6200","93.3698","0.4082"
"","220.6400","93.3783","0.4080"
"","220.6600","93.3867","0.4082"
"","220.6800","93.3950","0.4081"
"","220.7000","93.4033","0.4082"
"","220.7200","93.4117","0.4081"
"","220.7400","93.4204","0.4082"
"","220.7600","93.4292","0.4079"
"","220.7800","93.4379","0.4081"
"","220.8000","93.4462","0.4081"
"","220.8200","93.4544","0.4085"
"","220.8400","93.4628","0.4083"
"","220.8600","93.4713","0.4083"
"","220.8800","93.4797","0.4081"
"","220.9000","93.4879","0.4081"
"","220.9200","93.4962","0.4081"
"","220.9400","93.5046","0.4083"
"","220.9600","93.5132","0.4082"
"","220.9800","93.5221","0.4083"
"","221.0000","93.5309","0.4081"
"","221.0200","93.5394","0.4081"
"","221.0400","93.5477","0.4080"
"","221.0600","93.5560","0.4080"
"","221.0800","93.5644","0.4080"
"","221.1000","93.5729","0.4084"
"","221.1200","93.5812","0.4082"
"","221.1400","93.5894","0.4083"
"","221.1600","93.5977","0.4081"
"","221.1800","93.6062","0.4082"
"","221.2000","93.6151","0.4080"
"","221.2200","93.6240","0.4080"
"","221.2400","93.6327","0.4081"
"","221.2600","93.6410","0.4084"
"","221.2800","93.6492","0.4084"
"","221.3000","93.6576","0.4084"
"","221.3200","93.6660","0.4083"
"","221.3400","93.6744","0.4083"
"","221.3600","93.6828","0.4082"
"","221.3800","93.6910","0.4083"
"","221.4000","93.6995","0.4081"
"","221.4200","93.7082","0.4082"
"","221.4400","93.7171","0.4083"
"","221.4600","93.7258","0.4083"
"","221.4800","93.7341","0.4082"
"","221.5000","93.7423","0.4082"
"","221.5200","93.7506","0.4082"
"","221.5400","93.7591","0.4082"
"","221.5600","93.7676","0.4083"
"","221.5800","93.7759","0.4084"
"","221.6000","93.7842","0.4084"
"","221.6200","93.7925","0.4082"
"","221.6400","93.8011","0.4083"
"","221.6600","93.8099","0.4082"
"","221.6800","93.8188","0.4085"
"","221.7000","93.8273","0.4084"
"","221.7200","93.8356","0.4083"
"","221.7400","93.8438","0.4081"
"","221.7600","93.8522","0.4085"
"","221.7800","93.8607","0.4086"
"","221.8000","93.8691","0.4086"
"","221.8200","93.8774","0.4085"
"","221.8400","93.8857","0.4085"
"","221.8600","93.8942","0.4081"
"","221.8800","93.9030","0.4083"
"","221.9000","93.9119","0.4084"
"","221.9200","93.9206","0.4087"
"","221.9400","93.9290","0.4086"
"","221.9600","93.9373","0.4086"
"","221.9800","93.9456","0.4085"
"","222.0000","93.9541","0.4087"
"","222.0200","93.9625","0.4086"
"","222.0400","93.9708","0.4088"
"","222.0600","93.9791","0.4087"
"","222.0800","93.9874","0.4088"
"","222.1000","93.9961","0.4087"
"","222.1200","94.0049","0.4085"
"","222.1400","94.0136","0.4083"
"","222.1600","94.0220","0.4083"
"","222.1800","94.0302","0.4083"
"","222.2000","94.0384","0.4085"
"","222.2200","94.0469","0.4084"
"","222.2400","94.0554","0.4085"
"","222.2600","94.0638","0.4082"
"","222.2800","94.0721","0.4084"
"","222.3000","94.0805","0.4085"
"","222.3200","94.0890","0.4086"
"","222.3400","94.0978","0.4084"
"","222.3600","94.1066","0.4085"
"","222.3800","94.1151","0.4085"
"","222.4000","94.1233","0.4087"
"","222.4200","94.1315","0.4085"
"","222.4400","94.1399","0.4084"
"","222.4600","94.1485","0.4085"
"","222.4800","94.1570","0.4085"
"","222.5000","94.1654","0.4083"
"","222.5200","94.1737","0.4085"
"","222.5400","94.1821","0.4085"
"","222.5600","94.1907","0.4083"
"","222.5800","94.1995","0.4081"
"","222.6000","94.2083","0.4083"
"","222.6200","94.2168","0.4084"
"","222.6400","94.2251","0.4084"
"","222.6600","94.2334","0.4084"
"","222.6800","94.2418","0.4084"
"","222.7000","94.2502","0.4085"
"","222.7200","94.2585","0.4086"
"","222.7400","94.2667","0.4085"
"","222.7600","94.2751","0.4085"
"","222.7800","94.2837","0.4086"
"","222.8000","94.2926","0.4084"
"","222.8200","94.3014","0.4084"
"","222.8400","94.3100","0.4083"
"","222.8600","94.3182","0.4085"
"","222.8800","94.3265","0.4085"
"","222.9000","94.3349","0.4085"
"","222.9200","94.3434","0.4085"
"","222.9400","94.3518","0.4084"
"","222.9600","94.3601","0.4085"
"","222.9800","94.3683","0.4086"
"","223.0000","94.3767","0.4085"
"","223.0200","94.3854","0.4087"
"","223.0400","94.3942","0.4086"
"","223.0600","94.4029","0.4086"
"","223.0800","94.4114","0.4084"
"","223.1000","94.4196","0.4084"
"","223.1200","94.4280","0.4082"
"","223.1400","94.4365","0.4084"
"","223.1600","94.4450","0.4082"
"","223.1800","94.4533","0.4084"
"","223.2000","94.4615","0.4084"
"","223.2200","94.4697","0.4084"
"","223.2400","94.4782","0.4083"
"","223.2600","94.4871","0.4085"
"","223.2800","94.4961","0.4085"
"","223.3000","94.5048","0.4088"
"","223.3200","94.5132","0.4086"
"","223.3400","94.5215","0.4084"
"","223.3600","94.5299","0.4084"
"","223.3800","94.5384","0.4085"
"","223.4000","94.5467","0.4085"
"","223.4200","94.5549","0.4086"
"","223.4400","94.5632","0.4085"
"","223.4600","94.5717","0.4085"
"","223.4800","94.5805","0.4085"
"","223.5000","94.5893","0.4087"
"","223.5200","94.5979","0.4087"
"","223.5400","94.6062","0.4086"
"","223.5600","94.6143","0.4084"
"","223.5800","94.6227","0.4084"
"","223.6000","94.6311","0.4083"
"","223.6200","94.6396","0.4084"
"","223.6400","94.6479","0.4084"
"","223.6600","94.6562","0.4085"
"","223.6800","94.6645","0.4082"
"","223.7000","94.6732","0.4084"
"","223.7200","94.6820","0.4085"
"","223.7400","94.6908","0.4084"
"","223.7600","94.6993","0.4085"
"","223.7800","94.7075","0.4087"
"","223.8000","94.7158","0.4087"
"","223.8200","94.7243","0.4085"
"","223.8400","94.7328","0.4086"
"","223.8600","94.7412","0.4085"
"","223.8800","94.7494","0.4086"
"","223.9000","94.7577","0.4085"
"","223.9200","94.7662","0.4086"
"","223.9400","94.7750","0.4084"
"","223.9600","94.7839","0.4086"
"","223.9800","94.7926","0.4085"
"","224.0000","94.8010","0.4086"
"","224.0200","94.8093","0.4086"
"","224.0400","94.8177","0.4088"
"","224.0600","94.8262","0.4086"
"","224.0800","94.8346","0.4088"
"","224.1000","94.8428","0.4086"
"","224.1200","94.8509","0.4087"
"","224.1400","94.8592","0.4086"
"","224.1600","94.8679","0.4088"
"","224.1800","94.8769","0.4084"
"","224.2000","94.8857","0.4085"
"","224.2200","94.8941","0.4085"
"","224.2400","94.9023","0.4086"
"","224.2600","94.9106","0.4085"
"","224.2800","94.9190","0.4088"
"","224.3000","94.9275","0.4087"
"","224.3200","94.9358","0.4088"
"","224.3400","94.9441","0.4085"
"","224.3600","94.9524","0.4085"
"","224.3800","94.9610","0.4083"
"","224.4000","94.9699","0.4084"
"","224.4200","94.9788","0.4084"
"","224.4400","94.9873","0.4086"
"","224.4600","94.9955","0.4085"
"","224.4800","95.0038","0.4085"
"","224.5000","95.0122","0.4084"
"","224.5200","95.0206","0.4084"
"","224.5400","95.0290","0.4086"
"","224.5600","95.0373","0.4086"
"","224.5800","95.0456","0.4086"
"","224.6000","95.0540","0.4085"
"","224.6200","95.0628","0.4085"
"","224.6400","95.0718","0.4086"
"","224.6600","95.0805","0.4088"
"","224.6800","95.0890","0.4088"
"","224.7000","95.0972","0.4087"
"","224.7200","95.1056","0.4086"
"","224.7400","95.1141","0.4086"
"","224.7600","95.1225","0.4087"
"","224.7800","95.1308","0.4086"
"","224.8000","95.1390","0.4086"
"","224.8200","95.1473","0.4087"
"","224.8400","95.1559","0.4085"
"","224.8600","95.1647","0.4087"
"","224.8800","95.1736","0.4087"
"","224.9000","95.1822","0.4089"
"","224.9200","95.1905","0.4087"
"","224.9400","95.1987","0.4089"
"","224.9600","95.2070","0.4086"
"","224.9800","95.2154","0.4086"
"","225.0000","95.2237","0.4085"
"","225.0200","95.2320","0.4087"
"","225.0400","95.2402","0.4085"
"","225.0600","95.2487","0.4086"
"","225.0800","95.2574","0.4086"
"","225.1000","95.2662","0.4086"
"","225.1200","95.2749","0.4085"
"","225.1400","95.2833","0.4088"
"","225.1600","95.2916","0.4087"
"","225.1800","95.3000","0.4087"
"","225.2000","95.3085","0.4086"
"","225.2200","95.3169","0.4089"
"","225.2400","95.3253","0.4087"
"","225.2600","95.3336","0.4088"
"","225.2800","95.3420","0.4084"
"","225.3000","95.3506","0.4087"
"","225.3200","95.3594","0.4087"
"","225.3400","95.3682","0.4089"
"","225.3600","95.3767","0.4088"
"","225.3800","95.3849","0.4087"
"","225.4000","95.3931","0.4085"
"","225.4200","95.4015","0.4087"
"","225.4400","95.4100","0.4086"
"","225.4600","95.4185","0.4088"
"","225.4800","95.4269","0.4086"
"","225.5000","95.4353","0.4088"
"","225.5200","95.4439","0.4088"
"","225.5400","95.4526","0.4088"
"","225.5600","95.4613","0.4087"
"","225.5800","95.4699","0.4090"
"","225.6000","95.4781","0.4088"
"","225.6200","95.4863","0.4087"
"","225.6400","95.4947","0.4087"
"","225.6600","95.5032","0.4087"
"","225.6800","95.5117","0.4088"
"","225.7000","95.5200","0.4087"
"","225.7200","95.5282","0.4086"
"","225.7400","95.5366","0.4086"
"","225.7600","95.5452","0.4087"
"","225.7800","95.5540","0.4086"
"","225.8000","95.5628","0.4088"
"","225.8200","95.5713","0.4088"
"","225.8400","95.5796","0.4087"
"","225.8600","95.5879","0.4086"
"","225.8800","95.5964","0.4086"
"","225.9000","95.6049","0.4085"
"","225.9200","95.6132","0.4088"
"","225.9400","95.6214","0.4086"
"","225.9600","95.6297","0.4087"
"","225.9800","95.6383","0.4087"
"","226.0000","95.6472","0.4087"
"","226.0200","95.6561","0.4087"
