Results Table 1
,Specimen label,Thickness,Width,Length,Rate 1
,,(mm),(mm),(mm),(mm/min)
"1","PC 1INPM","3.05","12.95","87.12","25.40"
"2","PC 5INPM","3.05","12.95","87.53","127.00"
"3","PC 20INPM","3.05","12.95","90.91","508.00"

Results Table 2


1,Time,Displacement,Force
,(s),(mm),(kN)
"","110.9200","46.9264","2.0340"
"","110.9400","46.9349","2.0339"
"","110.9600","46.9435","2.0338"
"","110.9800","46.9523","2.0340"
"","111.0000","46.9610","2.0341"
"","111.0200","46.9694","2.0342"
"","111.0400","46.9777","2.0342"
"","111.0600","46.9861","2.0341"
"","111.0800","46.9946","2.0343"
"","111.1000","47.0030","2.0342"
"","111.1200","47.0112","2.0340"
"","111.1400","47.0194","2.0337"
"","111.1600","47.0277","2.0336"
"","111.1800","47.0363","2.0339"
"","111.2000","47.0452","2.0340"
"","111.2200","47.0541","2.0343"
"","111.2400","47.0627","2.0343"
"","111.2600","47.0710","2.0345"
"","111.2800","47.0793","2.0344"
"","111.3000","47.0878","2.0341"
"","111.3200","47.0963","2.0341"
"","111.3400","47.1047","2.0339"
"","111.3600","47.1129","2.0340"
"","111.3800","47.1211","2.0338"
"","111.4000","47.1295","2.0339"
"","111.4200","47.1383","2.0340"
"","111.4400","47.1471","2.0341"
"","111.4600","47.1558","2.0343"
"","111.4800","47.1642","2.0340"
"","111.5000","47.1725","2.0339"
"","111.5200","47.1809","2.0338"
"","111.5400","47.1894","2.0339"
"","111.5600","47.1978","2.0340"
"","111.5800","47.2061","2.0339"
"","111.6000","47.2143","2.0336"
"","111.6200","47.2227","2.0335"
"","111.6400","47.2313","2.0338"
"","111.6600","47.2402","2.0340"
"","111.6800","47.2490","2.0340"
"","111.7000","47.2574","2.0339"
"","111.7200","47.2657","2.0339"
"","111.7400","47.2739","2.0338"
"","111.7600","47.2823","2.0339"
"","111.7800","47.2908","2.0339"
"","111.8000","47.2991","2.0338"
"","111.8200","47.3073","2.0337"
"","111.8400","47.3156","2.0335"
"","111.8600","47.3242","2.0338"
"","111.8800","47.3330","2.0341"
"","111.9000","47.3419","2.0342"
"","111.9200","47.3506","2.0341"
"","111.9400","47.3589","2.0340"
"","111.9600","47.3671","2.0340"
"","111.9800","47.3755","2.0339"
"","112.0000","47.3839","2.0339"
"","112.0200","47.3922","2.0336"
"","112.0400","47.4005","2.0334"
"","112.0600","47.4087","2.0335"
"","112.0800","47.4172","2.0336"
"","112.1000","47.4260","2.0339"
"","112.1200","47.4350","2.0341"
"","112.1400","47.4439","2.0344"
"","112.1600","47.4523","2.0343"
"","112.1800","47.4605","2.0342"
"","112.2000","47.4687","2.0339"
"","112.2200","47.4771","2.0337"
"","112.2400","47.4856","2.0340"
"","112.2600","47.4940","2.0339"
"","112.2800","47.5023","2.0338"
"","112.3000","47.5107","2.0336"
"","112.3200","47.5192","2.0337"
"","112.3400","47.5280","2.0337"
"","112.3600","47.5366","2.0338"
"","112.3800","47.5451","2.0339"
"","112.4000","47.5533","2.0339"
"","112.4200","47.5616","2.0340"
"","112.4400","47.5701","2.0339"
"","112.4600","47.5786","2.0338"
"","112.4800","47.5871","2.0336"
"","112.5000","47.5954","2.0336"
"","112.5200","47.6037","2.0336"
"","112.5400","47.6122","2.0335"
"","112.5600","47.6209","2.0338"
"","112.5800","47.6298","2.0340"
"","112.6000","47.6385","2.0344"
"","112.6200","47.6468","2.0342"
"","112.6400","47.6550","2.0339"
"","112.6600","47.6634","2.0338"
"","112.6800","47.6718","2.0340"
"","112.7000","47.6803","2.0341"
"","112.7200","47.6887","2.0339"
"","112.7400","47.6971","2.0339"
"","112.7600","47.7055","2.0338"
"","112.7800","47.7141","2.0340"
"","112.8000","47.7229","2.0342"
"","112.8200","47.7317","2.0343"
"","112.8400","47.7402","2.0344"
"","112.8600","47.7483","2.0341"
"","112.8800","47.7564","2.0340"
"","112.9000","47.7648","2.0336"
"","112.9200","47.7733","2.0337"
"","112.9400","47.7818","2.0334"
"","112.9600","47.7902","2.0335"
"","112.9800","47.7986","2.0334"
"","113.0000","47.8071","2.0336"
"","113.0200","47.8158","2.0339"
"","113.0400","47.8246","2.0340"
"","113.0600","47.8331","2.0341"
"","113.0800","47.8414","2.0338"
"","113.1000","47.8496","2.0339"
"","113.1200","47.8580","2.0337"
"","113.1400","47.8666","2.0336"
"","113.1600","47.8751","2.0338"
"","113.1800","47.8834","2.0337"
"","113.2000","47.8917","2.0338"
"","113.2200","47.9000","2.0336"
"","113.2400","47.9085","2.0337"
"","113.2600","47.9173","2.0338"
"","113.2800","47.9260","2.0338"
"","113.3000","47.9345","2.0338"
"","113.3200","47.9427","2.0337"
"","113.3400","47.9511","2.0337"
"","113.3600","47.9596","2.0336"
"","113.3800","47.9682","2.0337"
"","113.4000","47.9766","2.0336"
"","113.4200","47.9849","2.0335"
"","113.4400","47.9932","2.0337"
"","113.4600","48.0017","2.0337"
"","113.4800","48.0104","2.0337"
"","113.5000","48.0193","2.0335"
"","113.5200","48.0279","2.0338"
"","113.5400","48.0362","2.0337"
"","113.5600","48.0445","2.0336"
"","113.5800","48.0530","2.0336"
"","113.6000","48.0615","2.0335"
"","113.6200","48.0699","2.0335"
"","113.6400","48.0782","2.0336"
"","113.6600","48.0865","2.0336"
"","113.6800","48.0948","2.0333"
"","113.7000","48.1035","2.0335"
"","113.7200","48.1123","2.0335"
"","113.7400","48.1210","2.0336"
"","113.7600","48.1294","2.0336"
"","113.7800","48.1377","2.0335"
"","113.8000","48.1460","2.0335"
"","113.8200","48.1544","2.0334"
"","113.8400","48.1629","2.0335"
"","113.8600","48.1712","2.0335"
"","113.8800","48.1795","2.0333"
"","113.9000","48.1878","2.0331"
"","113.9200","48.1963","2.0330"
"","113.9400","48.2052","2.0333"
"","113.9600","48.2141","2.0336"
"","113.9800","48.2227","2.0338"
"","114.0000","48.2310","2.0336"
"","114.0200","48.2393","2.0331"
"","114.0400","48.2477","2.0332"
"","114.0600","48.2561","2.0333"
"","114.0800","48.2645","2.0335"
"","114.1000","48.2728","2.0332"
"","114.1200","48.2811","2.0330"
"","114.1400","48.2896","2.0329"
"","114.1600","48.2983","2.0334"
"","114.1800","48.3071","2.0338"
"","114.2000","48.3158","2.0340"
"","114.2200","48.3242","2.0339"
"","114.2400","48.3325","2.0336"
"","114.2600","48.3409","2.0334"
"","114.2800","48.3493","2.0334"
"","114.3000","48.3577","2.0334"
"","114.3200","48.3661","2.0332"
"","114.3400","48.3742","2.0331"
"","114.3600","48.3826","2.0329"
"","114.3800","48.3912","2.0328"
"","114.4000","48.4000","2.0332"
"","114.4200","48.4089","2.0333"
"","114.4400","48.4174","2.0335"
"","114.4600","48.4256","2.0334"
"","114.4800","48.4339","2.0333"
"","114.5000","48.4422","2.0331"
"","114.5200","48.4507","2.0331"
"","114.5400","48.4591","2.0331"
"","114.5600","48.4674","2.0329"
"","114.5800","48.4757","2.0329"
"","114.6000","48.4842","2.0329"
"","114.6200","48.4929","2.0332"
"","114.6400","48.5017","2.0333"
"","114.6600","48.5104","2.0331"
"","114.6800","48.5187","2.0328"
"","114.7000","48.5270","2.0327"
"","114.7200","48.5353","2.0331"
"","114.7400","48.5437","2.0332"
"","114.7600","48.5521","2.0331"
"","114.7800","48.5605","2.0328"
"","114.8000","48.5688","2.0327"
"","114.8200","48.5772","2.0327"
"","114.8400","48.5859","2.0329"
"","114.8600","48.5948","2.0335"
"","114.8800","48.6036","2.0336"
"","114.9000","48.6121","2.0336"
"","114.9200","48.6205","2.0333"
"","114.9400","48.6287","2.0331"
"","114.9600","48.6371","2.0329"
"","114.9800","48.6455","2.0329"
"","115.0000","48.6539","2.0330"
"","115.0200","48.6621","2.0327"
"","115.0400","48.6705","2.0327"
"","115.0600","48.6790","2.0326"
"","115.0800","48.6878","2.0329"
"","115.1000","48.6966","2.0332"
"","115.1200","48.7053","2.0333"
"","115.1400","48.7136","2.0332"
"","115.1600","48.7218","2.0329"
"","115.1800","48.7301","2.0331"
"","115.2000","48.7386","2.0329"
"","115.2200","48.7470","2.0329"
"","115.2400","48.7553","2.0328"
"","115.2600","48.7636","2.0326"
"","115.2800","48.7720","2.0325"
"","115.3000","48.7807","2.0326"
"","115.3200","48.7895","2.0331"
"","115.3400","48.7983","2.0332"
"","115.3600","48.8068","2.0333"
"","115.3800","48.8150","2.0329"
"","115.4000","48.8233","2.0327"
"","115.4200","48.8317","2.0328"
"","115.4400","48.8402","2.0329"
"","115.4600","48.8486","2.0329"
"","115.4800","48.8569","2.0327"
"","115.5000","48.8653","2.0327"
"","115.5200","48.8739","2.0327"
"","115.5400","48.8826","2.0328"
"","115.5600","48.8914","2.0330"
"","115.5800","48.9000","2.0330"
"","115.6000","48.9082","2.0330"
"","115.6200","48.9165","2.0327"
"","115.6400","48.9249","2.0326"
"","115.6600","48.9335","2.0327"
"","115.6800","48.9421","2.0328"
"","115.7000","48.9504","2.0328"
"","115.7200","48.9586","2.0329"
"","115.7400","48.9670","2.0329"
"","115.7600","48.9757","2.0327"
"","115.7800","48.9846","2.0331"
"","115.8000","48.9933","2.0331"
"","115.8200","49.0016","2.0331"
"","115.8400","49.0098","2.0329"
"","115.8600","49.0181","2.0328"
"","115.8800","49.0265","2.0329"
"","115.9000","49.0350","2.0328"
"","115.9200","49.0433","2.0327"
"","115.9400","49.0516","2.0325"
"","115.9600","49.0600","2.0325"
"","115.9800","49.0686","2.0324"
"","116.0000","49.0774","2.0325"
"","116.0200","49.0862","2.0328"
"","116.0400","49.0947","2.0329"
"","116.0600","49.1029","2.0329"
"","116.0800","49.1110","2.0326"
"","116.1000","49.1193","2.0324"
"","116.1200","49.1277","2.0323"
"","116.1400","49.1361","2.0324"
"","116.1600","49.1445","2.0325"
"","116.1800","49.1529","2.0323"
"","116.2000","49.1615","2.0323"
"","116.2200","49.1703","2.0325"
"","116.2400","49.1791","2.0329"
"","116.2600","49.1878","2.0331"
"","116.2800","49.1962","2.0331"
"","116.3000","49.2044","2.0329"
"","116.3200","49.2128","2.0328"
"","116.3400","49.2214","2.0329"
"","116.3600","49.2300","2.0330"
"","116.3800","49.2384","2.0330"
"","116.4000","49.2466","2.0325"
"","116.4200","49.2548","2.0325"
"","116.4400","49.2633","2.0325"
"","116.4600","49.2719","2.0328"
"","116.4800","49.2807","2.0331"
"","116.5000","49.2892","2.0329"
"","116.5200","49.2975","2.0330"
"","116.5400","49.3059","2.0326"
"","116.5600","49.3143","2.0327"
"","116.5800","49.3228","2.0327"
"","116.6000","49.3313","2.0327"
"","116.6200","49.3395","2.0326"
"","116.6400","49.3477","2.0323"
"","116.6600","49.3561","2.0325"
"","116.6800","49.3649","2.0325"
"","116.7000","49.3738","2.0328"
"","116.7200","49.3825","2.0329"
"","116.7400","49.3908","2.0330"
"","116.7600","49.3991","2.0327"
"","116.7800","49.4075","2.0326"
"","116.8000","49.4161","2.0326"
"","116.8200","49.4245","2.0325"
"","116.8400","49.4328","2.0325"
"","116.8600","49.4410","2.0324"
"","116.8800","49.4494","2.0325"
"","116.9000","49.4580","2.0326"
"","116.9200","49.4669","2.0328"
"","116.9400","49.4758","2.0329"
"","116.9600","49.4843","2.0329"
"","116.9800","49.4926","2.0330"
"","117.0000","49.5009","2.0326"
"","117.0200","49.5094","2.0326"
"","117.0400","49.5178","2.0325"
"","117.0600","49.5261","2.0326"
"","117.0800","49.5343","2.0324"
"","117.1000","49.5426","2.0321"
"","117.1200","49.5511","2.0322"
"","117.1400","49.5599","2.0322"
"","117.1600","49.5688","2.0325"
"","117.1800","49.5774","2.0326"
"","117.2000","49.5857","2.0326"
"","117.2200","49.5939","2.0324"
"","117.2400","49.6023","2.0323"
"","117.2600","49.6107","2.0324"
"","117.2800","49.6191","2.0322"
"","117.3000","49.6273","2.0323"
"","117.3200","49.6356","2.0319"
"","117.3400","49.6440","2.0317"
"","117.3600","49.6527","2.0319"
"","117.3800","49.6616","2.0323"
"","117.4000","49.6704","2.0325"
"","117.4200","49.6788","2.0324"
"","117.4400","49.6870","2.0325"
"","117.4600","49.6953","2.0322"
"","117.4800","49.7037","2.0323"
"","117.5000","49.7121","2.0322"
"","117.5200","49.7205","2.0321"
"","117.5400","49.7288","2.0320"
"","117.5600","49.7372","2.0317"
"","117.5800","49.7457","2.0317"
"","117.6000","49.7545","2.0320"
"","117.6200","49.7634","2.0323"
"","117.6400","49.7720","2.0325"
"","117.6600","49.7804","2.0325"
"","117.6800","49.7886","2.0324"
"","117.7000","49.7970","2.0323"
"","117.7200","49.8055","2.0322"
"","117.7400","49.8140","2.0322"
"","117.7600","49.8223","2.0321"
"","117.7800","49.8306","2.0320"
"","117.8000","49.8390","2.0319"
"","117.8200","49.8477","2.0320"
"","117.8400","49.8565","2.0322"
"","117.8600","49.8651","2.0324"
"","117.8800","49.8734","2.0323"
"","117.9000","49.8816","2.0324"
"","117.9200","49.8899","2.0320"
"","117.9400","49.8983","2.0320"
"","117.9600","49.9067","2.0318"
"","117.9800","49.9151","2.0319"
"","118.0000","49.9234","2.0319"
"","118.0200","49.9319","2.0317"
"","118.0400","49.9405","2.0320"
"","118.0600","49.9494","2.0321"
"","118.0800","49.9583","2.0325"
"","118.1000","49.9668","2.0325"
"","118.1200","49.9750","2.0322"
"","118.1400","49.9832","2.0321"
"","118.1600","49.9915","2.0321"
"","118.1800","50.0000","2.0322"
"","118.2000","50.0085","2.0322"
"","118.2200","50.0169","2.0322"
"","118.2400","50.0252","2.0320"
"","118.2600","50.0337","2.0322"
"","118.2800","50.0424","2.0322"
"","118.3000","50.0512","2.0326"
"","118.3200","50.0599","2.0328"
"","118.3400","50.0682","2.0325"
"","118.3600","50.0765","2.0323"
"","118.3800","50.0850","2.0321"
"","118.4000","50.0936","2.0323"
"","118.4200","50.1021","2.0321"
"","118.4400","50.1104","2.0324"
"","118.4600","50.1187","2.0323"
"","118.4800","50.1270","2.0322"
"","118.5000","50.1355","2.0322"
"","118.5200","50.1443","2.0322"
"","118.5400","50.1530","2.0324"
"","118.5600","50.1614","2.0323"
"","118.5800","50.1697","2.0324"
"","118.6000","50.1781","2.0323"
"","118.6200","50.1866","2.0323"
"","118.6400","50.1951","2.0325"
"","118.6600","50.2034","2.0324"
"","118.6800","50.2116","2.0323"
"","118.7000","50.2198","2.0318"
"","118.7200","50.2284","2.0320"
"","118.7400","50.2371","2.0320"
"","118.7600","50.2459","2.0323"
"","118.7800","50.2544","2.0324"
"","118.8000","50.2626","2.0321"
"","118.8200","50.2707","2.0318"
"","118.8400","50.2792","2.0318"
"","118.8600","50.2878","2.0321"
"","118.8800","50.2964","2.0321"
"","118.9000","50.3048","2.0321"
"","118.9200","50.3132","2.0321"
"","118.9400","50.3216","2.0322"
"","118.9600","50.3302","2.0324"
"","118.9800","50.3391","2.0323"
"","119.0000","50.3478","2.0326"
"","119.0200","50.3563","2.0324"
"","119.0400","50.3645","2.0323"
"","119.0600","50.3729","2.0320"
"","119.0800","50.3813","2.0320"
"","119.1000","50.3898","2.0320"
"","119.1200","50.3980","2.0319"
"","119.1400","50.4063","2.0321"
"","119.1600","50.4146","2.0320"
"","119.1800","50.4233","2.0323"
"","119.2000","50.4321","2.0323"
"","119.2200","50.4410","2.0322"
"","119.2400","50.4495","2.0322"
"","119.2600","50.4577","2.0322"
"","119.2800","50.4659","2.0320"
"","119.3000","50.4743","2.0317"
"","119.3200","50.4826","2.0319"
"","119.3400","50.4909","2.0318"
"","119.3600","50.4991","2.0315"
"","119.3800","50.5073","2.0313"
"","119.4000","50.5157","2.0313"
"","119.4200","50.5245","2.0317"
"","119.4400","50.5335","2.0319"
"","119.4600","50.5424","2.0322"
"","119.4800","50.5509","2.0320"
"","119.5000","50.5591","2.0320"
"","119.5200","50.5675","2.0319"
"","119.5400","50.5760","2.0320"
"","119.5600","50.5844","2.0318"
"","119.5800","50.5927","2.0316"
"","119.6000","50.6009","2.0318"
"","119.6200","50.6093","2.0319"
"","119.6400","50.6180","2.0320"
"","119.6600","50.6269","2.0321"
"","119.6800","50.6357","2.0322"
"","119.7000","50.6442","2.0320"
"","119.7200","50.6525","2.0319"
"","119.7400","50.6607","2.0320"
"","119.7600","50.6692","2.0320"
"","119.7800","50.6777","2.0322"
"","119.8000","50.6861","2.0319"
"","119.8200","50.6944","2.0316"
"","119.8400","50.7027","2.0315"
"","119.8600","50.7112","2.0314"
"","119.8800","50.7199","2.0317"
"","119.9000","50.7287","2.0320"
"","119.9200","50.7373","2.0321"
"","119.9400","50.7456","2.0319"
"","119.9600","50.7538","2.0319"
"","119.9800","50.7622","2.0317"
"","120.0000","50.7707","2.0317"
"","120.0200","50.7792","2.0317"
"","120.0400","50.7875","2.0316"
"","120.0600","50.7957","2.0316"
"","120.0800","50.8041","2.0313"
"","120.1000","50.8127","2.0315"
"","120.1200","50.8215","2.0315"
"","120.1400","50.8303","2.0320"
"","120.1600","50.8387","2.0320"
"","120.1800","50.8469","2.0319"
"","120.2000","50.8552","2.0318"
"","120.2200","50.8636","2.0317"
"","120.2400","50.8721","2.0317"
"","120.2600","50.8805","2.0313"
"","120.2800","50.8888","2.0313"
"","120.3000","50.8972","2.0314"
"","120.3200","50.9057","2.0317"
"","120.3400","50.9145","2.0318"
"","120.3600","50.9234","2.0318"
"","120.3800","50.9321","2.0319"
"","120.4000","50.9404","2.0319"
"","120.4200","50.9487","2.0320"
"","120.4400","50.9571","2.0319"
"","120.4600","50.9655","2.0319"
"","120.4800","50.9739","2.0318"
"","120.5000","50.9821","2.0315"
"","120.5200","50.9903","2.0314"
"","120.5400","50.9988","2.0311"
"","120.5600","51.0075","2.0314"
"","120.5800","51.0164","2.0317"
"","120.6000","51.0252","2.0320"
"","120.6200","51.0336","2.0319"
"","120.6400","51.0417","2.0317"
"","120.6600","51.0499","2.0313"
"","120.6800","51.0583","2.0311"
"","120.7000","51.0668","2.0313"
"","120.7200","51.0752","2.0312"
"","120.7400","51.0835","2.0313"
"","120.7600","51.0919","2.0312"
"","120.7800","51.1005","2.0312"
"","120.8000","51.1092","2.0314"
"","120.8200","51.1180","2.0316"
"","120.8400","51.1265","2.0319"
"","120.8600","51.1348","2.0317"
"","120.8800","51.1431","2.0316"
"","120.9000","51.1515","2.0313"
"","120.9200","51.1600","2.0315"
"","120.9400","51.1684","2.0315"
"","120.9600","51.1768","2.0315"
"","120.9800","51.1851","2.0315"
"","121.0000","51.1936","2.0314"
"","121.0200","51.2024","2.0315"
"","121.0400","51.2113","2.0316"
"","121.0600","51.2200","2.0318"
"","121.0800","51.2283","2.0316"
"","121.1000","51.2365","2.0315"
"","121.1200","51.2448","2.0316"
"","121.1400","51.2533","2.0317"
"","121.1600","51.2618","2.0317"
"","121.1800","51.2702","2.0315"
"","121.2000","51.2784","2.0314"
"","121.2200","51.2868","2.0311"
"","121.2400","51.2954","2.0313"
"","121.2600","51.3042","2.0314"
"","121.2800","51.3130","2.0316"
"","121.3000","51.3215","2.0316"
"","121.3200","51.3297","2.0313"
"","121.3400","51.3380","2.0312"
"","121.3600","51.3464","2.0312"
"","121.3800","51.3549","2.0313"
"","121.4000","51.3633","2.0312"
"","121.4200","51.3715","2.0311"
"","121.4400","51.3798","2.0308"
"","121.4600","51.3883","2.0309"
"","121.4800","51.3970","2.0312"
"","121.5000","51.4058","2.0313"
"","121.5200","51.4144","2.0313"
"","121.5400","51.4227","2.0312"
"","121.5600","51.4309","2.0311"
"","121.5800","51.4393","2.0309"
"","121.6000","51.4479","2.0309"
"","121.6200","51.4564","2.0310"
"","121.6400","51.4648","2.0309"
"","121.6600","51.4731","2.0310"
"","121.6800","51.4815","2.0309"
"","121.7000","51.4901","2.0313"
"","121.7200","51.4989","2.0313"
"","121.7400","51.5076","2.0316"
"","121.7600","51.5161","2.0314"
"","121.7800","51.5244","2.0312"
"","121.8000","51.5328","2.0312"
"","121.8200","51.5412","2.0311"
"","121.8400","51.5497","2.0312"
"","121.8600","51.5581","2.0312"
"","121.8800","51.5664","2.0311"
"","121.9000","51.5746","2.0309"
"","121.9200","51.5830","2.0309"
"","121.9400","51.5918","2.0312"
"","121.9600","51.6006","2.0314"
"","121.9800","51.6092","2.0313"
"","122.0000","51.6175","2.0310"
"","122.0200","51.6258","2.0310"
"","122.0400","51.6341","2.0309"
"","122.0600","51.6425","2.0311"
"","122.0800","51.6509","2.0312"
"","122.1000","51.6593","2.0311"
"","122.1200","51.6676","2.0311"
"","122.1400","51.6760","2.0310"
"","122.1600","51.6846","2.0313"
"","122.1800","51.6935","2.0312"
"","122.2000","51.7023","2.0313"
"","122.2200","51.7108","2.0313"
"","122.2400","51.7192","2.0314"
"","122.2600","51.7275","2.0314"
"","122.2800","51.7360","2.0316"
"","122.3000","51.7445","2.0315"
"","122.3200","51.7528","2.0314"
"","122.3400","51.7610","2.0313"
"","122.3600","51.7692","2.0312"
"","122.3800","51.7778","2.0312"
"","122.4000","51.7866","2.0314"
"","122.4200","51.7956","2.0317"
"","122.4400","51.8042","2.0318"
"","122.4600","51.8126","2.0317"
"","122.4800","51.8209","2.0317"
"","122.5000","51.8293","2.0317"
"","122.5200","51.8377","2.0319"
"","122.5400","51.8460","2.0318"
"","122.5600","51.8541","2.0314"
"","122.5800","51.8622","2.0311"
"","122.6000","51.8706","2.0308"
"","122.6200","51.8794","2.0313"
"","122.6400","51.8884","2.0315"
"","122.6600","51.8972","2.0319"
"","122.6800","51.9057","2.0319"
"","122.7000","51.9140","2.0316"
"","122.7200","51.9223","2.0313"
"","122.7400","51.9307","2.0313"
"","122.7600","51.9390","2.0316"
"","122.7800","51.9473","2.0314"
"","122.8000","51.9555","2.0314"
"","122.8200","51.9639","2.0311"
"","122.8400","51.9726","2.0313"
"","122.8600","51.9814","2.0316"
"","122.8800","51.9903","2.0319"
"","122.9000","51.9987","2.0318"
"","122.9200","52.0069","2.0315"
"","122.9400","52.0152","2.0313"
"","122.9600","52.0236","2.0312"
"","122.9800","52.0320","2.0314"
"","123.0000","52.0404","2.0314"
"","123.0200","52.0488","2.0316"
"","123.0400","52.0571","2.0313"
"","123.0600","52.0657","2.0315"
"","123.0800","52.0744","2.0316"
"","123.1000","52.0833","2.0317"
"","123.1200","52.0920","2.0321"
"","123.1400","52.1004","2.0319"
"","123.1600","52.1086","2.0320"
"","123.1800","52.1170","2.0318"
"","123.2000","52.1254","2.0316"
"","123.2200","52.1338","2.0317"
"","123.2400","52.1421","2.0317"
"","123.2600","52.1503","2.0315"
"","123.2800","52.1587","2.0313"
"","123.3000","52.1674","2.0315"
"","123.3200","52.1762","2.0317"
"","123.3400","52.1850","2.0320"
"","123.3600","52.1935","2.0321"
"","123.3800","52.2017","2.0319"
"","123.4000","52.2100","2.0318"
"","123.4200","52.2183","2.0318"
"","123.4400","52.2268","2.0319"
"","123.4600","52.2351","2.0319"
"","123.4800","52.2434","2.0318"
"","123.5000","52.2517","2.0316"
"","123.5200","52.2602","2.0314"
"","123.5400","52.2690","2.0317"
"","123.5600","52.2779","2.0319"
"","123.5800","52.2866","2.0321"
"","123.6000","52.2950","2.0320"
"","123.6200","52.3032","2.0320"
"","123.6400","52.3116","2.0320"
"","123.6600","52.3201","2.0320"
"","123.6800","52.3285","2.0320"
"","123.7000","52.3368","2.0319"
"","123.7200","52.3451","2.0316"
"","123.7400","52.3535","2.0317"
"","123.7600","52.3622","2.0321"
"","123.7800","52.3710","2.0322"
"","123.8000","52.3798","2.0326"
"","123.8200","52.3883","2.0325"
"","123.8400","52.3965","2.0325"
"","123.8600","52.4048","2.0321"
"","123.8800","52.4132","2.0321"
"","123.9000","52.4217","2.0320"
"","123.9200","52.4301","2.0319"
"","123.9400","52.4384","2.0319"
"","123.9600","52.4468","2.0317"
"","123.9800","52.4553","2.0319"
"","124.0000","52.4641","2.0319"
"","124.0200","52.4729","2.0321"
"","124.0400","52.4814","2.0322"
"","124.0600","52.4896","2.0322"
"","124.0800","52.4978","2.0321"
"","124.1000","52.5062","2.0319"
"","124.1200","52.5148","2.0319"
"","124.1400","52.5232","2.0318"
"","124.1600","52.5315","2.0320"
"","124.1800","52.5398","2.0318"
"","124.2000","52.5482","2.0319"
"","124.2200","52.5569","2.0321"
"","124.2400","52.5658","2.0321"
"","124.2600","52.5745","2.0323"
"","124.2800","52.5829","2.0321"
"","124.3000","52.5911","2.0320"
"","124.3200","52.5994","2.0319"
"","124.3400","52.6078","2.0319"
"","124.3600","52.6163","2.0319"
"","124.3800","52.6247","2.0318"
"","124.4000","52.6329","2.0319"
"","124.4200","52.6413","2.0315"
"","124.4400","52.6498","2.0317"
"","124.4600","52.6586","2.0320"
"","124.4800","52.6675","2.0324"
"","124.5000","52.6761","2.0323"
"","124.5200","52.6845","2.0320"
"","124.5400","52.6927","2.0320"
"","124.5600","52.7011","2.0319"
"","124.5800","52.7096","2.0319"
"","124.6000","52.7180","2.0319"
"","124.6200","52.7263","2.0321"
"","124.6400","52.7345","2.0319"
"","124.6600","52.7429","2.0318"
"","124.6800","52.7516","2.0318"
"","124.7000","52.7605","2.0319"
"","124.7200","52.7692","2.0321"
"","124.7400","52.7775","2.0320"
"","124.7600","52.7857","2.0320"
"","124.7800","52.7941","2.0319"
"","124.8000","52.8026","2.0322"
"","124.8200","52.8111","2.0320"
"","124.8400","52.8195","2.0320"
"","124.8600","52.8277","2.0320"
"","124.8800","52.8360","2.0317"
"","124.9000","52.8445","2.0317"
"","124.9200","52.8533","2.0317"
"","124.9400","52.8622","2.0322"
"","124.9600","52.8707","2.0322"
"","124.9800","52.8790","2.0320"
"","125.0000","52.8873","2.0321"
"","125.0200","52.8957","2.0320"
"","125.0400","52.9042","2.0319"
"","125.0600","52.9126","2.0318"
"","125.0800","52.9209","2.0319"
"","125.1000","52.9291","2.0316"
"","125.1200","52.9376","2.0316"
"","125.1400","52.9463","2.0318"
"","125.1600","52.9553","2.0321"
"","125.1800","52.9640","2.0322"
"","125.2000","52.9724","2.0321"
"","125.2200","52.9806","2.0322"
"","125.2400","52.9890","2.0318"
"","125.2600","52.9974","2.0320"
"","125.2800","53.0058","2.0321"
"","125.3000","53.0141","2.0320"
"","125.3200","53.0223","2.0317"
"","125.3400","53.0308","2.0315"
"","125.3600","53.0395","2.0317"
"","125.3800","53.0485","2.0318"
"","125.4000","53.0572","2.0321"
"","125.4200","53.0657","2.0320"
"","125.4400","53.0739","2.0322"
"","125.4600","53.0823","2.0320"
"","125.4800","53.0907","2.0318"
"","125.5000","53.0992","2.0317"
"","125.5200","53.1075","2.0315"
"","125.5400","53.1158","2.0315"
"","125.5600","53.1240","2.0314"
"","125.5800","53.1325","2.0315"
"","125.6000","53.1412","2.0314"
"","125.6200","53.1500","2.0317"
"","125.6400","53.1586","2.0318"
"","125.6600","53.1669","2.0317"
"","125.6800","53.1752","2.0315"
"","125.7000","53.1836","2.0315"
"","125.7200","53.1922","2.0316"
"","125.7400","53.2006","2.0314"
"","125.7600","53.2089","2.0313"
"","125.7800","53.2170","2.0310"
"","125.8000","53.2253","2.0310"
"","125.8200","53.2339","2.0310"
"","125.8400","53.2427","2.0313"
"","125.8600","53.2516","2.0319"
"","125.8800","53.2602","2.0320"
"","125.9000","53.2686","2.0318"
"","125.9200","53.2770","2.0316"
"","125.9400","53.2854","2.0315"
"","125.9600","53.2938","2.0315"
"","125.9800","53.3022","2.0315"
"","126.0000","53.3104","2.0313"
"","126.0200","53.3188","2.0312"
"","126.0400","53.3273","2.0314"
"","126.0600","53.3361","2.0315"
"","126.0800","53.3449","2.0317"
"","126.1000","53.3535","2.0317"
"","126.1200","53.3617","2.0315"
"","126.1400","53.3699","2.0312"
"","126.1600","53.3782","2.0310"
"","126.1800","53.3867","2.0311"
"","126.2000","53.3951","2.0311"
"","126.2200","53.4035","2.0311"
"","126.2400","53.4118","2.0307"
"","126.2600","53.4203","2.0309"
